"delGcox0"	"delGd0"	"delGd"	"delGcat0"	"delGcat"	"delGan0_O2"	"delGan_O2"	"delGdis_O2"	"lambda_O2"	"stoichD_donor"	"stoichD_h2o"	"stoichD_hco3"	"stoichD_nh4"	"stoichD_hpo4"	"stoichD_hs"	"stoichD_h"	"stoichD_e"	"stoichD_acceptor"	"stoichD_biom"	"stoichA_donor"	"stoichA_h2o"	"stoichA_hco3"	"stoichA_nh4"	"stoichA_hpo4"	"stoichA_hs"	"stoichA_h"	"stoichA_e"	"stoichA_acceptor"	"stoichA_biom"	"stoichCat_donor"	"stoichCat_h2o"	"stoichCat_hco3"	"stoichCat_nh4"	"stoichCat_hpo4"	"stoichCat_hs"	"stoichCat_h"	"stoichCat_e"	"stoichCat_acceptor"	"stoichCat_biom"	"stoichAn_O2_donor"	"stoichAn_O2_h2o"	"stoichAn_O2_hco3"	"stoichAn_O2_nh4"	"stoichAn_O2_hpo4"	"stoichAn_O2_hs"	"stoichAn_O2_h"	"stoichAn_O2_e"	"stoichAn_O2_acceptor"	"stoichAn_O2_biom"	"stoichMet_O2_donor"	"stoichMet_O2_h2o"	"stoichMet_O2_hco3"	"stoichMet_O2_nh4"	"stoichMet_O2_hpo4"	"stoichMet_O2_hs"	"stoichMet_O2_h"	"stoichMet_O2_e"	"stoichMet_O2_acceptor"	"stoichMet_O2_biom"	"formula"
72.9666666666667	1313.4	-2562.12280545657	-8504.6	-9183.81533703878	-14.2327777777779	-20.0038884846434	465.116279069768	0.0484670449317468	-1	-45	18	1	0	0	97	80	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-5	18	1	0	0	17	0	-20	0	-0.0555555555555556	0.122222222222223	0	-0.144444444444444	0	0	0.144444444444443	0	-0.0611111111111113	1	-0.104022600487302	-0.120113002436511	0.872406808771443	-0.0959773995126976	0	0	0.968384208284139	0	-1.03045200974605	1	"C18H29NO9"
58.7166666666667	1056.9	-2498.9920586148	-7656.575	-8375.744180394	5.32084507042245	-5.25848246588991	465.116279069768	0.0549035150429159	-1	-43	18	2	1	0	89	71	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7.5	18	2	1	0	18	0	-17.75	0	-0.0591549295774648	-0.0436619718309856	0.0647887323943661	-0.0816901408450705	0.0591549295774648	0	0.264788732394365	0	0	1	-0.114058444620381	-0.455438334652855	1.05305200316685	0.0281168892407614	0.114058444620381	0	1.25305200316685	0	-0.974537392011757	1	"C18H30N2O15S"
72.9666666666667	1313.4	-2522.16896210135	-8504.6	-9143.86149368356	-14.2327777777779	-17.7842305204643	465.116279069768	0.0489215687331127	-1	-46	18	2	0	0	96	80	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6	18	2	0	0	16	0	-20	0	-0.0555555555555556	0.0666666666666673	0	-0.0888888888888889	0	0	0.0888888888888877	0	-0.0611111111111113	1	-0.104477124288668	-0.226862745732009	0.88058823719603	0.00895424857733659	0	0	0.871633988618692	0	-1.03954248577337	1	"C18H30N2O8"
76.1333333333333	1370.4	-2624.98433552224	-8693.05	-9412.219180394	-24.7022222222224	-32.6929908932668	465.116279069768	0.0459427558887764	-1	-44	18	0	0	0	100	82	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-20.5	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.088888888888889	1	-0.101498311444332	0.0955050656670046	0.826969605997975	-0.2	0	0	1.02696960599797	0	-1.03071538460881	1	"C18H30O10"
84.05	1512.9	-2762.1612390088	-9164.175	-9963.25186710445	-50.8758333333334	-63.3059179327359	465.116279069768	0.0403292385354308	-1	-48	18	0	1	0	107	87	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-21.75	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.158333333333333	1	-0.0958847940909864	-0.0314815734094382	0.725926293637754	-0.2	0.0958847940909864	0	1.11769588181973	0	-1.03549427147895	1	"C18H30O10S"
72.9666666666667	1313.4	-2602.0766488118	-8504.6	-9223.769180394	-14.232777777778	-22.2235464488224	465.116279069768	0.0480164587772161	-1	-43	18	0	0	0	98	80	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-20	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999998	0	-0.0611111111111113	1	-0.103572014332772	0.0892839570016855	0.86429625798989	-0.2	0	0	1.06429625798989	0	-1.02144028665543	1	"C18H30O11"
80.8833333333333	1455.9	-2739.25355229835	-8975.725	-9774.80186710445	-40.406388888889	-52.8364734882915	465.116279069768	0.0421778171247582	-1	-47	18	0	1	0	105	85	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-21.25	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.130555555555556	1	-0.0977333726803137	-0.0398001770614113	0.759200708245647	-0.2	0.0977333726803137	0	1.15466745360627	0	-1.02683416945667	1	"C18H30O11S"
69.8	1256.4	-2579.16896210135	-8316.15	-9035.319180394	-3.76333333333353	-11.754102004378	465.116279069768	0.0501766642676169	-1	-42	18	0	0	0	96	78	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-19.5	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.0333333333333334	1	-0.105732219823172	0.0828033405304831	0.903179956817104	-0.2	0	0	1.1031799568171	0	-1.01177828655186	1	"C18H30O12"
63.4666666666667	1142.4	-2533.35358868046	-7939.25	-8658.419180394	7.63891891891885	-1.21571663548177	465.116279069767	0.0535779745435212	-1	-40	18	0	0	0	92	74	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-18.5	0	-0.0567567567567567	0.22972972972973	0.0216216216216215	-0.2	0	0	0.221621621621621	0	0	1	-0.110334731300278	0.0689958060991662	0.986025163405003	-0.2	0	0	1.186025163405	0	-0.991192529055142	1	"C18H30O14"
60.3	1085.4	-2510.44590197002	-7750.8	-8469.969180394	6.11499999999991	-3.87346083880566	465.116279069768	0.0544562569718236	-1	-39	18	0	0	0	90	72	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-18	0	-0.0583333333333333	0.225000000000001	0.0499999999999998	-0.2	0	0	0.249999999999999	0	0	1	-0.112789590305157	0.0616312290845298	1.03021262549282	-0.2	0	0	1.23021262549282	0	-0.980212625492825	1	"C18H30O15"
57.1333333333333	1028.4	-2487.53821525957	-7562.35	-8281.519180394	4.50399999999988	-6.68307613946235	465.116279069768	0.0553561723331654	-1	-38	18	0	0	0	88	70	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-17.5	0	-0.06	0.22	0.0799999999999998	-0.2	0	0	0.279999999999999	0	0	1	-0.115356172333165	0.0539314830005041	1.07641110199698	-0.2	0	0	1.27641110199698	0	-0.968733015830395	1	"C18H30O16"
53.9666666666667	971.4	-2464.63052854913	-7373.9	-8093.069180394	2.79823529411753	-9.65796292839295	465.116279069768	0.0562775760331757	-1	-37	18	0	0	0	86	68	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-17	0	-0.0617647058823529	0.214705882352942	0.111764705882353	-0.2	0	0	0.311764705882352	0	0	1	-0.118042281915529	0.0458731542534146	1.12476107447952	-0.2	0	0	1.32476107447951	0	-0.956718792563987	1	"C18H30O17"
50.8	914.4	-2441.72284183868	-7185.45	-7904.619180394	0.989090909090933	-12.8131458863495	465.116279069768	0.0572201042025244	-1	-36	18	0	0	0	84	66	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-16.5	0	-0.0636363636363636	0.209090909090909	0.145454545454545	-0.2	0	0	0.345454545454544	0	0	1	-0.120856467838888	0.0374305964833361	1.17541642109998	-0.2	0	0	1.37541642109998	0	-0.944131719341653	1	"C18H30O18"
101.466666666667	1826.4	-2808.2458292058	-10200.65	-10919.819180394	-108.457777777778	-116.448546448822	465.116279069768	0.0319298082560708	-1	-52	18	0	0	0	116	98	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-24.5	0	-0.0555555555555556	0.233333333333333	0	-0.2	0	0	0.199999999999999	0	-0.311111111111111	1	-0.0874853638116264	0.137543908565121	0.574736548609275	-0.2	0	0	0.774736548609274	0	-1.09339141338485	1	"C18H30O2"
44.4666666666667	800.4	-2395.90746841779	-6808.55	-7527.719180394	-2.9793548387097	-19.7341923747707	465.116279069768	0.0591656086022706	-1	-34	18	0	0	0	80	62	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-15.5	0	-0.067741935483871	0.196774193548387	0.219354838709677	-0.2	0	0	0.419354838709677	0	0	1	-0.126907544086142	0.0192773677415756	1.28433579355055	-0.2	0	0	1.48433579355055	0	-0.917066933335194	1	"C18H30O20"
98.3	1769.4	-2785.33814249536	-10012.2	-10731.369180394	-97.9883333333335	-105.979102004378	465.116279069768	0.0334661095921969	-1	-51	18	0	0	0	114	96	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-24	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.283333333333333	1	-0.0890216651477524	0.132935004556743	0.602389972659544	-0.2	0	0	0.802389972659543	0	-1.08651996354606	1	"C18H30O3"
106.216666666667	1911.9	-2922.51504598191	-10483.325	-11282.4018671044	-124.161944444445	-136.592029043847	465.116279069767	0.0291182900499035	-1	-55	18	0	1	0	121	101	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-25.25	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.352777777777778	1	-0.0846738456054591	0.0189676947754345	0.524129220898263	-0.2	0.0846738456054591	0	0.89347691210918	0	-1.08801460153784	1	"C18H30O3S"
95.1333333333333	1712.4	-2762.43045578491	-9823.75	-10542.919180394	-87.5188888888891	-95.5096575599335	465.116279069768	0.0350573323370597	-1	-50	18	0	0	0	112	94	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-23.5	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999998	0	-0.255555555555556	1	-0.0906128878926153	0.128161336322155	0.631031982067075	-0.2	0	0	0.831031982067074	0	-1.07940286547646	1	"C18H30O4"
103.05	1854.9	-2899.60735927147	-10294.875	-11093.9518671044	-113.6925	-126.122584599403	465.116279069767	0.0305566220704041	-1	-54	18	0	1	0	119	99	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-24.75	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.325	1	-0.0861121776259597	0.0124952006831818	0.550019197267274	-0.2	0.0861121776259597	0	0.922243552519193	0	-1.0812763962425	1	"C18H30O4S"
91.9666666666667	1655.4	-2739.52276907447	-9635.3	-10354.469180394	-77.0494444444446	-85.040213115489	465.116279069767	0.0367064751782685	-1	-49	18	0	0	0	110	92	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-23	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.227777777777778	1	-0.092262030733824	0.123213907798528	0.660716553208833	-0.2	0	0	0.860716553208832	0	-1.07202670687795	1	"C18H30O5"
99.8833333333333	1797.9	-2876.69967256102	-10106.425	-10905.5018671044	-103.223055555556	-115.653140154958	465.116279069767	0.0320446636178144	-1	-53	18	0	1	0	117	97	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-24.25	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.311111111111111	0	-0.297222222222222	1	-0.08760021917337	0.00579901371983538	0.57680394512066	-0.2	0.08760021917337	0	0.9520043834674	0	-1.07430531495422	1	"C18H30O5S"
88.8	1598.4	-2716.61508236402	-9446.85	-10166.019180394	-66.5800000000001	-74.5707686710446	465.116279069768	0.0384167591530736	-1	-48	18	0	0	0	108	90	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-22.5	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.2	1	-0.0939723147086291	0.118083055874113	0.691501664755325	-0.2	0	0	0.891501664755324	0	-1.06437708094416	1	"C18H30O6"
101.466666666667	1826.4	-3008.01504598191	-10200.65	-11119.5883971701	-108.457777777778	-127.546836269717	465.116279069767	0.0303580879743678	-1	-56	18	0	2	1	121	98	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	18	0	2	1	23	0	-24.5	0	-0.0555555555555556	0.0111111111111115	0	-0.2	0.111111111111111	0.0555555555555556	0.477777777777777	0	-0.311111111111111	1	-0.0859136435299234	-0.201395504709463	0.546445583538621	-0.2	0.171827287059847	0.0859136435299234	1.17601380118824	0	-1.05488426648312	1	"C18H30O6S2P"
85.6333333333333	1541.4	-2693.70739565358	-9258.4	-9977.569180394	-56.1105555555556	-64.1013242266001	465.116279069768	0.0401916486463622	-1	-47	18	0	0	0	106	88	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-22	0	-0.0555555555555556	0.233333333333333	0	-0.2	0	0	0.199999999999999	0	-0.172222222222222	1	-0.0957472042019177	0.112758387394247	0.723449675634519	-0.2	0	0	0.923449675634518	0	-1.05643849244219	1	"C18H30O7"
82.4666666666667	1484.4	-2670.79970894313	-9069.95	-9789.119180394	-45.6411111111112	-53.6318797821557	465.116279069767	0.0420348748140433	-1	-46	18	0	0	0	104	86	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-21.5	0	-0.0555555555555556	0.233333333333334	0	-0.2	0	0	0.199999999999999	0	-0.144444444444445	1	-0.0975904303695988	0.107228708891204	0.756627746652779	-0.2	0	0	0.956627746652778	0	-1.04819425294638	1	"C18H30O8"
79.3	1427.4	-2647.89202223269	-8881.5	-9600.669180394	-35.1716666666667	-43.1624353377112	465.116279069768	0.0439504617650766	-1	-45	18	0	0	0	102	84	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	18	0	0	0	18	0	-21	0	-0.0555555555555556	0.233333333333333	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0995060173206322	0.101481948038103	0.79110831177138	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C18H30O9"
87.2166666666667	1569.9	-2785.06892571924	-9352.625	-10151.7018671044	-61.3452777777779	-73.7753623771804	465.116279069767	0.038549291716366	-1	-49	18	0	1	0	109	89	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4.5	18	0	1	0	20	0	-22.25	0	-0.0555555555555556	0.15	0	-0.2	0.0555555555555556	0	0.311111111111111	0	-0.186111111111111	1	-0.0941048472719216	-0.0234718127236468	0.693887250894588	-0.2	0.0941048472719216	0	1.08209694543843	0	-1.04383285180026	1	"C18H30O9S"
103.05	1854.9	-3059.42273269236	-10294.875	-11253.7672405253	-113.6925	-135.001216456119	465.116279069767	0.0293337382547676	-1	-57	18	0	3	0	123	99	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7.5	18	0	3	0	24	0	-24.75	0	-0.0555555555555556	-0.0166666666666662	0	-0.2	0.166666666666667	0	0.533333333333332	0	-0.325	1	-0.0848892938103232	-0.236669703577423	0.528007288585817	-0.2	0.25466788143097	0	1.23734305144776	0	-1.0510100218055	1	"C18H30O9S3"
82.4666666666667	1484.4	-2550.93817887746	-9069.95	-9669.25765032834	-45.6411111111113	-46.9729058896186	465.116279069768	0.0432446200423618	-1	-50	18	3	0	0	101	86	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-7	18	3	0	0	15	0	-21.5	0	-0.0555555555555556	0.0111111111111115	0	-0.0333333333333334	0	0	0.0333333333333323	0	-0.144444444444445	1	-0.0988001755979173	-0.291601229185421	0.778403160762512	0.096400526793752	0	0	0.682002633968759	0	-1.07420377535522	1	"C18H31N3O4"
53.9666666666667	971.4	-2424.67668519391	-7373.9	-8053.11533703878	2.79823529411755	-7.19022554468803	465.116279069768	0.0568632180665456	-1	-38	18	1	0	0	85	68	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	18	1	0	0	17	0	-17	0	-0.0617647058823529	0.152941176470589	0.111764705882353	-0.138235294117647	0	0	0.249999999999999	0	0	1	-0.118627923948899	-0.0745116957955941	1.13530263108017	-0.0813720760511014	0	0	1.21667470713128	0	-0.966674707131276	1	"C18H31NO16"
88.8	1598.4	-2676.6612390088	-9446.85	-10126.0653370388	-66.5800000000002	-72.3511107068656	465.116279069767	0.0387875404009353	-1	-49	18	1	0	0	107	90	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	18	1	0	0	17	0	-22.5	0	-0.0555555555555556	0.177777777777778	0	-0.144444444444444	0	0	0.144444444444443	0	-0.2	1	-0.0943430959564908	0.0226276161740374	0.698175727216835	-0.105656904043509	0	0	0.803832631260343	0	-1.07271965902104	1	"C18H31NO5"
76.1333333333333	1370.4	-2585.03049216702	-8693.05	-9372.26533703878	-24.7022222222224	-30.4733329290878	465.116279069768	0.0463754418500072	-1	-45	18	1	0	0	99	82	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-4	18	1	0	0	17	0	-20.5	0	-0.0555555555555556	0.177777777777778	0	-0.144444444444444	0	0	0.144444444444444	0	-0.088888888888889	1	-0.101930997405563	-0.0077239896222506	0.834757953300129	-0.0980690025944373	0	0	0.932826955894566	0	-1.03958544681404	1	"C18H31NO9"
44.4666666666667	800.4	-2355.95362506257	-6808.55	-7487.76533703878	-2.97935483870977	-17.0276416958686	465.116279069767	0.0598427724700981	-1	-37	18	2	0	1	79	62	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6	18	2	0	1	17	0	-15.5	0	-0.067741935483871	-0.00645161290322532	0.219354838709677	-0.0645161290322581	0	0.067741935483871	0.351612903225805	0	0	1	-0.127584707953969	-0.365508247723814	1.29652474317144	0.055169415907938	0	0.127584707953969	1.36894003521747	0	-0.92756297328652	1	"C18H32N2O17P"
79.3	1427.4	-2647.89202223269	-8881.5	-9600.669180394	-35.1716666666668	-43.1624353377112	465.116279069767	0.0439504617650766	-1	-44	18	0	0	0	102	84	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-21	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.116666666666667	1	-0.0995060173206322	0.200987965358736	0.791108311771379	-0.2	0	0	0.991108311771379	0	-1.03962636373328	1	"C18H32O10"
87.2166666666667	1569.9	-2785.06892571924	-9352.625	-10151.7018671044	-61.3452777777778	-73.7753623771803	465.116279069767	0.038549291716366	-1	-48	18	0	1	0	109	89	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	18	0	1	0	20	0	-22.25	0	-0.0555555555555556	0.205555555555556	0	-0.2	0.0555555555555556	0	0.311111111111111	0	-0.186111111111111	1	-0.0941048472719216	0.0706330345482746	0.693887250894589	-0.2	0.0941048472719216	0	1.08209694543843	0	-1.04383285180026	1	"C18H32O10S"
76.1333333333333	1370.4	-2624.98433552224	-8693.05	-9412.219180394	-24.7022222222224	-32.6929908932668	465.116279069767	0.0459427558887764	-1	-43	18	0	0	0	100	82	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-20.5	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.088888888888889	1	-0.101498311444332	0.197003377111336	0.826969605997975	-0.2	0	0	1.02696960599797	0	-1.0307153846088	1	"C18H32O11"
84.05	1512.9	-2762.1612390088	-9164.175	-9963.25186710445	-50.8758333333334	-63.3059179327359	465.116279069767	0.0403292385354308	-1	-47	18	0	1	0	107	87	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	18	0	1	0	20	0	-21.75	0	-0.0555555555555556	0.205555555555556	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.158333333333333	1	-0.0958847940909864	0.0644032206815479	0.725926293637754	-0.2	0.0958847940909864	0	1.11769588181973	0	-1.03549427147895	1	"C18H32O11S"
72.9666666666667	1313.4	-2602.0766488118	-8504.6	-9223.769180394	-14.232777777778	-22.2235464488224	465.116279069768	0.0480164587772161	-1	-42	18	0	0	0	98	80	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-20	0	-0.0555555555555556	0.28888888888889	0	-0.2	0	0	0.199999999999998	0	-0.0611111111111113	1	-0.103572014332772	0.192855971334457	0.86429625798989	-0.2	0	0	1.06429625798989	0	-1.02144028665543	1	"C18H32O12"
69.8	1256.4	-2579.16896210135	-8316.15	-9035.319180394	-3.76333333333343	-11.7541020043779	465.116279069768	0.0501766642676169	-1	-41	18	0	0	0	96	78	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-19.5	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.0333333333333334	1	-0.105732219823172	0.188535560353655	0.903179956817105	-0.2	0	0	1.1031799568171	0	-1.01177828655186	1	"C18H32O13"
66.6333333333333	1199.4	-2556.26127539091	-8127.7	-8846.869180394	6.70611111111096	-1.2846575599335	465.116279069768	0.0524289002190464	-1	-40	18	0	0	0	94	76	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-19	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.00555555555555576	1	-0.107984455774602	0.184031088450796	0.943720203942835	-0.2	0	0	1.14372020394283	0	-1.00170465971744	1	"C18H32O14"
63.4666666666667	1142.4	-2533.35358868046	-7939.25	-8658.419180394	7.63891891891883	-1.21571663548178	465.116279069767	0.0535779745435212	-1	-39	18	0	0	0	92	74	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-18.5	0	-0.0567567567567567	0.286486486486487	0.0216216216216215	-0.2	0	0	0.221621621621621	0	0	1	-0.110334731300278	0.179330537399444	0.986025163405003	-0.2	0	0	1.186025163405	0	-0.991192529055142	1	"C18H32O15"
60.3	1085.4	-2510.44590197002	-7750.8	-8469.969180394	6.11499999999991	-3.87346083880566	465.116279069767	0.0544562569718236	-1	-38	18	0	0	0	90	72	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-18	0	-0.0583333333333333	0.283333333333334	0.0499999999999998	-0.2	0	0	0.249999999999999	0	0	1	-0.112789590305157	0.174420819389687	1.03021262549282	-0.2	0	0	1.23021262549282	0	-0.980212625492824	1	"C18H32O16"
57.1333333333333	1028.4	-2487.53821525957	-7562.35	-8281.519180394	4.50399999999986	-6.68307613946236	465.116279069767	0.0553561723331654	-1	-37	18	0	0	0	88	70	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-17.5	0	-0.06	0.280000000000001	0.0799999999999998	-0.2	0	0	0.279999999999999	0	0	1	-0.115356172333165	0.16928765533367	1.07641110199698	-0.2	0	0	1.27641110199698	0	-0.968733015830394	1	"C18H32O17"
53.9666666666667	971.4	-2464.63052854913	-7373.9	-8093.069180394	2.7982352941176	-9.65796292839288	465.116279069767	0.0562775760331757	-1	-36	18	0	0	0	86	68	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-17	0	-0.0617647058823529	0.276470588235294	0.111764705882353	-0.2	0	0	0.311764705882352	0	0	1	-0.118042281915529	0.163915436168943	1.12476107447952	-0.2	0	0	1.32476107447951	0	-0.956718792563987	1	"C18H32O18"
58.7166666666667	1056.9	-2578.89974532524	-7656.575	-8455.65186710445	5.32084507042248	-9.98541604594439	465.116279069768	0.0538256387771175	-1	-39	18	0	1	0	91	71	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	18	0	1	0	20	0	-17.75	0	-0.0591549295774648	0.192957746478874	0.0647887323943661	-0.2	0.0591549295774648	0	0.383098591549295	0	0	1	-0.112980568354582	0.0045680107589624	1.03365023038248	-0.2	0.112980568354582	0	1.45961136709165	0	-0.955405088293836	1	"C18H32O19S"
104.633333333333	1883.4	-2831.15351591625	-10389.1	-11108.269180394	-118.927222222222	-126.917990893267	465.116279069767	0.0304456331300845	-1	-52	18	0	0	0	118	100	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-25	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.338888888888889	1	-0.0860011886856401	0.22799762262872	0.548021396341522	-0.2	0	0	0.748021396341521	0	-1.100029717141	1	"C18H32O2"
101.466666666667	1826.4	-2808.2458292058	-10200.65	-10919.819180394	-108.457777777778	-116.448546448822	465.116279069768	0.0319298082560708	-1	-51	18	0	0	0	116	98	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-24.5	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.311111111111111	1	-0.0874853638116264	0.225029272376748	0.574736548609275	-0.2	0	0	0.774736548609274	0	-1.09339141338485	1	"C18H32O3"
98.3	1769.4	-2785.33814249536	-10012.2	-10731.369180394	-97.9883333333335	-105.979102004378	465.116279069768	0.0334661095921969	-1	-50	18	0	0	0	114	96	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-24	0	-0.0555555555555556	0.288888888888889	0	-0.2	0	0	0.199999999999999	0	-0.283333333333333	1	-0.0890216651477524	0.221956669704495	0.602389972659544	-0.2	0	0	0.802389972659543	0	-1.08651996354606	1	"C18H32O4"
95.1333333333333	1712.4	-2762.43045578491	-9823.75	-10542.919180394	-87.5188888888891	-95.5096575599335	465.116279069768	0.0350573323370597	-1	-49	18	0	0	0	112	94	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	18	0	0	0	18	0	-23.5	0	-0.0555555555555556	0.28888888888889	0	-0.2	0	0	0.199999999999998	0	-0.255555555555556	1	-0.0906128878926153	0.21877422421477	0.631031982067075	-0.2	0	0	0.831031982067074	0	-1.07940286547646	1	"C18H32O5"
103.05	1854.9	-2899.60735927147	-10294.875	-11093.9518671044	-113.6925	-126.122584599403	465.116279069767	0.0305566220704041	-1	-53	18	0	1	0	119	99	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	18	0	1	0	20	0	-24.75	0	-0.0555555555555556	0.205555555555556	0	-0.2	0.0555555555555556	0	0.31111111111111	0	-0.325	1	-0.0861121776259597	0.0986073783091417	0.550019197267274	-0.2	0.0861121776259597	0	0.922243552519193	0	-1.0812763962425	1	"C18H32O5S"
118.883333333333	2139.9	-3173.96116624458	-11237.125	-12196.0172405253	-166.039722222222	-187.348438678341	465.116279069767	0.0227752908931983	-1	-61	18	0	3	0	133	109	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-6.5	18	0	3	0	24	0	-27.25	0	-0.0555555555555556	0.0388888888888892	0	-0.2	0.166666666666667	0	0.533333333333332	0	-0.463888888888889	1	-0.0783308464487539	-0.1091505019169	0.40995523607757	-0.2	0.234992539346262	0	1.07994031477009	0	-1.08451556572854	1	"C18H32O5S3"
